para_id,question,answer
ac565977b42e764f8dea1c7c8b20bf1505a3758993f504724bc40e00a0e073bd,How to open and close the front storage compartment,lower the lid gently and press down with light pressure to secure it
ac565977b42e764f8dea1c7c8b20bf1505a3758993f504724bc40e00a0e073bd,How to open and close the front storage compartment of a 2015 Ford Focus,lower the lid gently and press down with light pressure to secure it
ac565977b42e764f8dea1c7c8b20bf1505a3758993f504724bc40e00a0e073bd,How to open and close the front storage compartment on a 2015 Ford Focus,lower the lid gently and press down with light pressure to secure it
ac565977b42e764f8dea1c7c8b20bf1505a3758993f504724bc40e00a0e073bd,How to open and close the front storage compartment on a 2003 Ford Focus,lower the lid gently and press down with light pressure to secure it
ac565977b42e764f8dea1c7c8b20bf1505a3758993f504724bc40e00a0e073bd,How to open and close the front storage compartment of a 2003 Ford Focus,lower the lid gently and press down with light pressure to secure it
202f7f27b2439435fff9261f54be935ab493b5b55ffd6cf4c3ecf9157f3a494f,What is the load floor setting for a flat surface when the rear seats are folded?,high position
202f7f27b2439435fff9261f54be935ab493b5b55ffd6cf4c3ecf9157f3a494f,What is the load floor setting for a flat surface when the rear seats are folded? How do I fix it?,high position
202f7f27b2439435fff9261f54be935ab493b5b55ffd6cf4c3ecf9157f3a494f,What is the load floor setting for a flat surface when the rear seats are folded and how to fix it?,a high position
202f7f27b2439435fff9261f54be935ab493b5b55ffd6cf4c3ecf9157f3a494f,What is the load floor setting for a flat surface when the rear seats are folded? Troubleshooting tips,high position
202f7f27b2439435fff9261f54be935ab493b5b55ffd6cf4c3ecf9157f3a494f,What is the load floor setting for a flat surface when the rear seats are folded,the load floor can be set to a high position
7c2bb90ed293e7e0b1bb1fb64b9418dd2aad6e6156d4ddb528307963e4769c6d,Tips for snow and ice driving,all - wheel drive
7c2bb90ed293e7e0b1bb1fb64b9418dd2aad6e6156d4ddb528307963e4769c6d,Questions about snow and ice,"all - wheel drive ( awd ) : while awd vehicles offer better traction on snow and ice compared to two - wheel drive vehicles , they can still skid"
7c2bb90ed293e7e0b1bb1fb64b9418dd2aad6e6156d4ddb528307963e4769c6d,Questions about snow and ice vehicles,"all - wheel drive ( awd ) : while awd vehicles offer better traction on snow and ice compared to two - wheel drive vehicles , they can still skid"
7c2bb90ed293e7e0b1bb1fb64b9418dd2aad6e6156d4ddb528307963e4769c6d,Questions about snow and ice driving,"all - wheel drive ( awd ) : while awd vehicles offer better traction on snow and ice compared to two - wheel drive vehicles , they can still skid"
7c2bb90ed293e7e0b1bb1fb64b9418dd2aad6e6156d4ddb528307963e4769c6d,Tips for snow and ice vehicles,all - wheel drive ( awd ) : while awd vehicles offer better traction
3ea46c55ea43fec24cc152894b6a31d743b453a2d2133c065e08b50eb997b4e1,Driving through mud and water Mud and Adjusting Load Floor - FragglesX500FMS 2027 64,[SEP]
3ea46c55ea43fec24cc152894b6a31d743b453a2d2133c065e08b50eb997b4e1,Driving through mud and water Mud - FragglesX500FMS 2027 64,
3ea46c55ea43fec24cc152894b6a31d743b453a2d2133c065e08b50eb997b4e1,Driving through mud and water Mud - Fraggles X500FMS 2027 64,
3ea46c55ea43fec24cc152894b6a31d743b453a2d2133c065e08b50eb997b4e1,Driving through mud and water Mud and Adjusting Load Floor,
3ea46c55ea43fec24cc152894b6a31d743b453a2d2133c065e08b50eb997b4e1,Driving through mud and water Mud and Adjusting Load Floor - FragglesX500FMS 2027,[SEP]
d8a0de47754d4292e91ffa2fc7f1bd8aec7dce4f91aba93ca1bc33a8002581e9,Maintenance tips for driving through mud and water,maintenance tip : after driving through mud
d8a0de47754d4292e91ffa2fc7f1bd8aec7dce4f91aba93ca1bc33a8002581e9,Maintenance Tip for Driving Through Mud and Water,maintenance tip : after driving through mud
d8a0de47754d4292e91ffa2fc7f1bd8aec7dce4f91aba93ca1bc33a8002581e9,Tips for driving through mud and water,maintenance tip
d8a0de47754d4292e91ffa2fc7f1bd8aec7dce4f91aba93ca1bc33a8002581e9,Maintenance Tip for Driving Through Mud,after driving through mud
d8a0de47754d4292e91ffa2fc7f1bd8aec7dce4f91aba93ca1bc33a8002581e9,How to drive through mud and water,maintenance tip
1411eb72d0c7a8dfa0c794b692476581d8167eed538a513ef1fe284b7c3f082a,Guidelines for Driving on Hills and Steep Slopes,try to drive straight up or straight down rather than diagonally
1411eb72d0c7a8dfa0c794b692476581d8167eed538a513ef1fe284b7c3f082a,Tips for driving on hills and steep slopes,try to drive straight up or straight down rather than diagonally
1411eb72d0c7a8dfa0c794b692476581d8167eed538a513ef1fe284b7c3f082a,Guidelines for driving on hills and steep slopes,try to drive straight up or straight down rather than diagonally
1411eb72d0c7a8dfa0c794b692476581d8167eed538a513ef1fe284b7c3f082a,How to drive on hills and steep slopes,try to drive straight up or straight down rather than diagonally
1411eb72d0c7a8dfa0c794b692476581d8167eed538a513ef1fe284b7c3f082a,Guidelines for Driving on Hills and Steep Hill Slopes,try to drive straight up or straight down rather than diagonally
fe1ce4f5851d9784a169ca28954ea37904f561a6faabf1906128658c59fcfabd,What to do when driving on sand,try to keep all four wheels on the firmest part of the trail
fe1ce4f5851d9784a169ca28954ea37904f561a6faabf1906128658c59fcfabd,What to do when driving on sand?,try to keep all four wheels on the firmest part of the trail
fe1ce4f5851d9784a169ca28954ea37904f561a6faabf1906128658c59fcfabd,Guidelines for driving on sand,try to keep all four wheels on the firmest part of the trail
fe1ce4f5851d9784a169ca28954ea37904f561a6faabf1906128658c59fcfabd,What to do when driving on sand and a hill,drive steadily and smoothly to prevent getting stuck
fe1ce4f5851d9784a169ca28954ea37904f561a6faabf1906128658c59fcfabd,What to do when driving on sand and a hill?,
8a969fd970ba8d86a8b2c488dc17d422d6c8af31b9d31110fe9b75fe402ae60a,Tips for Driving Through Shallow Water,driving through shallow water • severe warning : never attempt to drive through deep or rapidly flowing water
8a969fd970ba8d86a8b2c488dc17d422d6c8af31b9d31110fe9b75fe402ae60a,Tips for Driving a Stuck Vehicle,"freeing a stuck vehicle : if your vehicle becomes stuck in sand , alternate between forward and reverse gears , pausing briefly between shifts . press the accelerator lightly in each gear to rock the vehicle free"
8a969fd970ba8d86a8b2c488dc17d422d6c8af31b9d31110fe9b75fe402ae60a,Tips for Driving a Stuck Vehicle in Shallow Water,driving through shallow water
8a969fd970ba8d86a8b2c488dc17d422d6c8af31b9d31110fe9b75fe402ae60a,Tips for Driving in Shallow Water,driving through shallow water • severe warning : never attempt to drive through deep or rapidly flowing water
8a969fd970ba8d86a8b2c488dc17d422d6c8af31b9d31110fe9b75fe402ae60a,Tips for Safe Driving in Shallow Water,driving through shallow water • severe warning : never attempt to drive through deep or rapidly flowing water
e8cced42c05aab7222fb16d12138b4c4923aa10bb4f862d66fc146e3ac5661ee,How to maintain battery health in a car,keep the vehicle plugged in when not in use
e8cced42c05aab7222fb16d12138b4c4923aa10bb4f862d66fc146e3ac5661ee,Safety considerations when driving in cold weather,[CLS] safety considerations when driving in cold weather [SEP]
e8cced42c05aab7222fb16d12138b4c4923aa10bb4f862d66fc146e3ac5661ee,How to maintain battery efficiency in a car,keep the vehicle plugged in when not in use
e8cced42c05aab7222fb16d12138b4c4923aa10bb4f862d66fc146e3ac5661ee,How to maintain battery health in a new car,keep the vehicle plugged in when not in use
e8cced42c05aab7222fb16d12138b4c4923aa10bb4f862d66fc146e3ac5661ee,Safety considerations for a new car,[SEP]
cbf110e7c42e05297becf8e3156af4328cac7ccdf157665e82d0f6016961af9b,Installing and Removing Mats on FragglesX500FMS 2027 66,
cbf110e7c42e05297becf8e3156af4328cac7ccdf157665e82d0f6016961af9b,Installing and Removing FragglesX500FMS 2027 66,"installing and removing mats : • to install mats with eyelets , position the eyelets over the retention posts and press down firmly . to remove , lift the mats and reverse the process"
cbf110e7c42e05297becf8e3156af4328cac7ccdf157665e82d0f6016961af9b,Installing and Removing Mats on Fraggles X500FMS 2027 66,
cbf110e7c42e05297becf8e3156af4328cac7ccdf157665e82d0f6016961af9b,Installing and Removing Fraggles X500FMS 2027 66,
cbf110e7c42e05297becf8e3156af4328cac7ccdf157665e82d0f6016961af9b,How to install and remove mats on a FragglesX500FMS 2027 66,"to install mats with eyelets , position the eyelets over the retention posts and press down firmly"
6c4624e9d623f38e440fd37201fe2dc5cf44de7e40a6b057b2c94a536acf2681,What is Roadside Assistance Services?,1 . tire change
6c4624e9d623f38e440fd37201fe2dc5cf44de7e40a6b057b2c94a536acf2681,Roadside Assistance Services,
6c4624e9d623f38e440fd37201fe2dc5cf44de7e40a6b057b2c94a536acf2681,What is Roadside Assistance?,"24 / 7 support : assistance is available at any time , every day of the year , to ensure that help is always within reach"
6c4624e9d623f38e440fd37201fe2dc5cf44de7e40a6b057b2c94a536acf2681,What is Roadside Assistance Services (ROA)?,
6c4624e9d623f38e440fd37201fe2dc5cf44de7e40a6b057b2c94a536acf2681,What is Roadside Assistance Services and what are the benefits?,"1 . tire change : if you have a flat tire and a functional spare is available , assistance will help with the replacement"
3b38e180cb1ed0c28fd7f1a1fbfa00d955d10399bc103eb2c60ccd308b4bb850,Electric Vehicle Towing and Winching Service,towing
3b38e180cb1ed0c28fd7f1a1fbfa00d955d10399bc103eb2c60ccd308b4bb850,"Electric Vehicle Towing, Winching, and Recovery",winching service : vehicle recovery
3b38e180cb1ed0c28fd7f1a1fbfa00d955d10399bc103eb2c60ccd308b4bb850,Electric Vehicle Towing and Winching,
3b38e180cb1ed0c28fd7f1a1fbfa00d955d10399bc103eb2c60ccd308b4bb850,"Electric Vehicle Towing, Winching Service, and Recovery",
3b38e180cb1ed0c28fd7f1a1fbfa00d955d10399bc103eb2c60ccd308b4bb850,"Electric Vehicle Towing, Winching, and Recovery Services",
f1c8b5cbd2e201771ee80dcb9f05d72e9afd0b6541b4250e95add5afebe283a7,FragglesX500FMS 2027 67 Crash and Breakdown Assistance Guide,[SEP]
f1c8b5cbd2e201771ee80dcb9f05d72e9afd0b6541b4250e95add5afebe283a7,Fraggles X500FMS 2027 67 Crash and Breakdown Assistance Guide,[SEP]
f1c8b5cbd2e201771ee80dcb9f05d72e9afd0b6541b4250e95add5afebe283a7,FragglesX500FMS 2027 67 Crash and Breakdown Assistance,[SEP]
f1c8b5cbd2e201771ee80dcb9f05d72e9afd0b6541b4250e95add5afebe283a7,Fraggles X500FMS 2027 67 Crash and Breakdown Assistance,[SEP]
f1c8b5cbd2e201771ee80dcb9f05d72e9afd0b6541b4250e95add5afebe283a7,FragglesX500FMS 2027 Crash and Breakdown Assistance Guide,[SEP]
2e046e615d5c338e020ef214c53afcfc988592c29105db749ffd2ef5bc3b7f20,Safety Precautions and Crash Protocol,crash protocol
2e046e615d5c338e020ef214c53afcfc988592c29105db749ffd2ef5bc3b7f20,Safety Precautions and Crash Protocols,crash protocol
2e046e615d5c338e020ef214c53afcfc988592c29105db749ffd2ef5bc3b7f20,Safety and Crash Protocols,crash protocol
2e046e615d5c338e020ef214c53afcfc988592c29105db749ffd2ef5bc3b7f20,Safety Precautions and Crash Protocol for a Car,crash protocol
2e046e615d5c338e020ef214c53afcfc988592c29105db749ffd2ef5bc3b7f20,Safety and Crash Protocol,crash protocol
c295180e59df9b94e13854f06ca7ae8f8445fb2e2eb21e826ccac0355cf7380e,Emergency and Post-Incident Precautions for Electric Vehicles,post - incident precautions
c295180e59df9b94e13854f06ca7ae8f8445fb2e2eb21e826ccac0355cf7380e,Emergency Instructions and Post-Incident Precautions for Electric Vehicles,"fire response for electric vehicles if you notice smoke , sparks , or flames : 1 . exit the vehicle immediately and call emergency services . 2 . inform them that the involved vehicle is electric or hybrid for appropriate response measures . 3 . avoid inhaling smoke or fumes , as they may contain hazardous chemicals . post - incident precautions : • store a severely damaged vehicle at least 49 ft ( 15 m ) away from buildings or other vehicles due to the risk of fire ."
c295180e59df9b94e13854f06ca7ae8f8445fb2e2eb21e826ccac0355cf7380e,Emergency and Post-Incident Precautions for Electric and Hybrid Vehicles,post - incident precautions
c295180e59df9b94e13854f06ca7ae8f8445fb2e2eb21e826ccac0355cf7380e,Emergency and Post-Incident Precautions for Electric or Hybrid Vehicles,"emergency instructions : • inform emergency responders that the vehicle is electric or hybrid , as this may require special handling . • avoid contact with any leaking fluids or vapors and keep a safe distance until help arrives . fire response for electric vehicles if you notice smoke , sparks , or flames : 1 . exit the vehicle immediately and call emergency services . 2 . inform them that the involved vehicle is electric or hybrid for appropriate response measures . 3 . avoid inhaling smoke or fumes , as they may contain hazardous chemicals . post - incident precautions"
c295180e59df9b94e13854f06ca7ae8f8445fb2e2eb21e826ccac0355cf7380e,Emergency and Post-Incident Procedures for Electric Vehicles,"fire response for electric vehicles if you notice smoke , sparks , or flames : 1 . exit the vehicle immediately and call emergency services . 2 . inform them that the involved vehicle is electric or hybrid for appropriate response measures . 3 . avoid inhaling smoke or fumes , as they may contain hazardous chemicals . post - incident precautions"
0d2c1fb9c77020c406060ddfd001e2c22c8ef89514c3259dc196f768b38e1b95,Jump Starting and Battery Cautions,jump starting applies only to the under - hood 12v battery
0d2c1fb9c77020c406060ddfd001e2c22c8ef89514c3259dc196f768b38e1b95,Jump starting and battery Cautions,jump starting applies only to the under - hood 12v battery
0d2c1fb9c77020c406060ddfd001e2c22c8ef89514c3259dc196f768b38e1b95,Jump Start and Battery Cautions,jump starting applies only to the under - hood 12v battery
0d2c1fb9c77020c406060ddfd001e2c22c8ef89514c3259dc196f768b38e1b95,Jump-starting and Battery Cautions,jump starting applies only to the under - hood 12v battery
0d2c1fb9c77020c406060ddfd001e2c22c8ef89514c3259dc196f768b38e1b95,Jump starting and battery precautions,jump starting applies only to the under - hood 12v battery
